trial_number,value,ATR_MULTIPLIER,VCP_TIGHTNESS_RANGE,BREAKOUT_BUFFER_ATR,BREAKOUT_VOL_MULT,TARGET_RR,TRAIL_ATR_MULT,REGIME_BULL_THRESHOLD,ENGINE3_RS_THRESHOLD,MAX_OPEN_POSITIONS,CCI_STRICT_FLOOR,CCI_RLX_FLOOR
131,0.13513781442304174,1.4993090579174682,0.06332099243934633,0.32094281327670704,1.1333721654534479,2.4962540131511726,4.134060608530992,58,-0.06660587419514145,4,-47.6649314517431,-22.942680926559184
132,0.027725554286905,1.500878576874604,0.06315106560640442,0.32050472645148037,1.13233241140585,2.4305734059345765,4.122471310313496,57,-0.06720182746420073,4,-45.77761231648825,-21.32978555898653
133,-5.0,1.5015292477167839,0.06421024938571405,0.30612653612729374,1.1285635101505136,2.5084966815247602,4.131425601066218,60,-0.0667191730041446,4,-45.097000904796985,-21.239799188823746
134,0.043172547516975836,1.4969951049731598,0.06387514905434781,0.3068501738825618,1.1246436305370893,2.490622716875089,3.9080166727917907,56,-0.06661465795573661,4,-44.86367282594743,-19.76564433598765
135,0.020105700785139156,1.4672113500722914,0.06594525755570116,0.30692482671319204,1.1597527124116034,2.490169053602992,4.053643794286838,56,-0.07021950985463121,4,-46.82188454042842,-19.7561429784663
136,0.07265231877923788,1.4704498105205803,0.06528666784930906,0.3278605076513097,1.1605098575574144,2.445346644734563,4.034556355828906,58,-0.07411473696629804,4,-46.979288306522484,-22.890126466673813
137,0.16330636408011265,1.509212426003249,0.061113343556357974,0.3219430365217077,1.1372981912624236,2.474034727602332,3.4504340762089565,58,-0.07413644733509855,4,-43.03118917997703,-23.33371078190391
138,0.01137755802698626,1.4867886953528209,0.06531033680287815,0.3243754482164599,1.189686619920737,2.479818860537369,3.4809450688154153,58,-0.07486767040147563,4,-50.310787542123975,-23.076548343275217
139,0.011651643950421967,1.4700924668065523,0.0652781190848142,0.32366204438447366,1.1928392235754495,2.4713729393726083,3.457862556776461,58,-0.07435785380557412,4,-50.04238527100559,-23.149218259749908
140,0.09601310335179253,1.4684235006632305,0.0633891836227187,0.3271740500884264,0.9216985220679271,2.5231164221514524,3.5229107726267253,59,-0.07212096867435074,4,-52.06435189914977,-23.926248390194623
142,-5.0,1.4633304710415211,0.06107897899535779,0.3163263845335472,0.9433174001969612,2.5655011332970292,3.4158260493142176,60,-0.09072919678774725,4,-42.79616895172651,-23.75276887253768
141,0.05383991393850475,1.5079999823573564,0.06128463183242274,0.3165167796448809,0.9370796310313716,2.531550251558136,3.2665843657920015,57,-0.07183503345122302,4,-42.17211888974601,-23.79037924550648
143,0.09258510608455346,1.4894043692652432,0.06330773050675494,0.3295353610105287,0.9242702360774805,2.4499248303390067,4.023683079596003,59,-0.07100109097816709,4,-37.58558202893779,-22.19379776737289
144,0.09437016661837998,1.4555442662382456,0.06326870088559697,0.3296792170894214,0.9215949450538636,2.5029993017867276,3.6726777840946423,59,-0.06922752471869602,4,-37.459523792939805,-22.186181192865636
145,0.0942095430934211,1.472827000057453,0.06309479863794137,0.32674978827716683,0.9213495005992244,2.5191466916002114,3.5283754242071197,59,-0.06972921897431042,4,-37.23077928517331,-22.117942072143244
146,0.09487674802611001,1.4462382678122652,0.06337373103536303,0.3281811590176309,0.9172410641713026,2.5203512138211823,3.6304939845289557,59,-0.06985571759918607,4,-37.53736446355671,-22.054650548115102
147,0.07903833769993363,1.4515491307163682,0.06351019423100744,0.33116294717827083,0.9214964167907069,2.5243509338471606,3.6256351720782343,59,-0.0771033668456302,4,-36.66200919622226,-21.976670503160882
148,-5.0,1.4545103442644338,0.06340962448777346,0.4975292816179801,0.9228253947980153,2.5399859554435986,3.521205713542269,59,-0.06930012167378535,4,-37.44813197531843,-21.930723533463183
149,0.07966854255979676,1.4564169393020314,0.06340739288977275,0.3304406907866273,0.9277767730895808,2.5445348677861057,3.6711451634648182,59,-0.08312845960759152,4,-37.12604470847874,-20.59587592952323
150,0.05139964074541078,1.4411282265916623,0.062276373354866583,0.32996387688333095,0.9123309487306548,2.5189679220896846,3.6517649447374017,59,-0.07691396753458363,4,-35.81506229350214,-20.774680647993307
151,-5.0,1.475416272641276,0.06263849950718187,0.32911796409803407,0.87472860662792,2.551531443116816,3.6767125738511215,60,-0.08452803159897238,4,-40.122003138561375,-20.989990462841497
0,1.0174198290453922,1.349816047538945,0.06827500072434707,0.4829984854528513,1.0993292420985183,2.293611184265462,2.8119890406724055,46,-0.013382385422506483,4,-37.51564533223727,-39.176620228167906
1,1.0174198290453922,1.5879639408647979,0.06413549242801476,0.353084777669569,0.8909124836035504,2.3100427059120605,3.1084844859190754,56,-0.056805498135788425,3,-43.28882631665723,-34.42024557391833
152,0.04049684081346423,1.4459301001160048,0.0636272924911303,0.32918609238692315,0.874599037678276,2.5817733023527154,3.6505798620726426,59,-0.08244557397603976,4,-37.09153373882355,-20.784427487747447
154,-5.0,1.4529909032002304,0.06320334716764332,0.31480053678662373,0.8964456807000156,2.504252421682487,3.566074717847455,61,-0.07866908177132466,4,-38.655577479710225,-23.656634949255523
153,0.02447171284743877,1.460983540508709,0.0636245194458315,0.3325057061006888,0.89786960349758,2.535272669978618,3.574702549403246,59,-0.08058393205270648,4,-36.52807718631868,-19.35565751886029
155,0.07862701161635571,1.4835029947199085,0.06401265433941632,0.3346096886304841,0.9306926112298486,2.532552031447113,3.7727924261783086,59,-0.08586406941679291,4,-33.23503235402531,-22.363101212680608
156,-5.0,1.4334416582117606,0.060280861236227806,0.3052381788792204,0.9242000650186455,2.5142935749791975,3.768382608362208,60,-0.07590204151889694,4,-52.8075425161441,-22.277181959543128
157,-5.0,1.4321092266988895,0.06053825285604268,0.30642136847923823,0.9631694070063206,2.5176330777002685,3.6036357098071745,60,-0.06912084714981312,4,-40.728263157625506,-23.929013263305578
158,0.08698705211672782,1.4911129493130604,0.062102062212862824,0.5120161337188671,0.9668823162066578,2.5047835909750664,3.3736878670623405,58,-0.0893519832673909,4,-40.950121591027695,-25.8239193668638
159,0.05148333988631821,1.4908297308865028,0.061862971815359796,0.511179122109404,0.9077506374681016,2.4980547688576467,3.3781263842865834,58,-0.09067440555138745,4,-51.70367318034581,-19.12754099161435
0,1.0174198290453922,1.349816047538945,0.06827500072434707,0.4829984854528513,1.0993292420985183,2.293611184265462,2.8119890406724055,46,-0.013382385422506483,4,-37.51564533223727,-39.176620228167906
1,1.0174198290453922,1.5879639408647979,0.06413549242801476,0.353084777669569,0.8909124836035504,2.3100427059120605,3.1084844859190754,56,-0.056805498135788425,3,-43.28882631665723,-34.42024557391833
160,0.018616274636838764,1.4908093421060948,0.061735998762419995,0.5219483170631598,0.9093714506288009,2.5004134566662115,3.402623467822201,57,-0.08970830795934846,4,-44.26915860848525,-23.23500110537664
161,0.0348418754435916,1.4868909735731457,0.06296709899303922,0.522767567460745,0.9504696680233609,2.580940124072532,3.5476887091563176,57,-0.07248170713702769,4,-41.30175757565091,-23.12972289420321
0,1.0174198290453922,1.349816047538945,0.06827500072434707,0.4829984854528513,1.0993292420985183,2.293611184265462,2.8119890406724055,46,-0.013382385422506483,4,-37.51564533223727,-39.176620228167906
1,1.0174198290453922,1.5879639408647979,0.06413549242801476,0.353084777669569,0.8909124836035504,2.3100427059120605,3.1084844859190754,56,-0.056805498135788425,3,-43.28882631665723,-34.42024557391833
162,0.0807815522211687,1.4756001644376642,0.06278252137149602,0.32652576693577773,0.950289938640134,2.5472933953086834,3.52957780178775,58,-0.07264785444532292,4,-37.80356846166028,-24.34962035228761
163,-5.0,1.4747939602861406,0.06265093955298448,0.5103049843742213,0.9183629251410619,2.5420617600439646,3.303351322526976,59,-0.07743559658823933,4,-39.389862158788475,-25.55722408338596
0,1.0174198290453922,1.349816047538945,0.06827500072434707,0.4829984854528513,1.0993292420985183,2.293611184265462,2.8119890406724055,46,-0.013382385422506483,4,-37.51564533223727,-39.176620228167906
1,1.0174198290453922,1.5879639408647979,0.06413549242801476,0.353084777669569,0.8909124836035504,2.3100427059120605,3.1084844859190754,56,-0.056805498135788425,3,-43.28882631665723,-34.42024557391833
164,0.09242098181317546,1.473187631088697,0.06260510710149222,0.5120404854601586,0.9849257733866985,2.544501233073441,3.507694005381021,58,-0.06997748506808608,4,-38.14076329769223,-25.304132897348445
165,0.0945992368587382,1.462735671614136,0.06275866871576291,0.48771436284368336,0.9875744445332759,2.5621906308357696,3.6951890051176557,58,-0.0682755653340677,4,-37.82013019788765,-24.43300299051218
166,0.12233878758033949,1.4744021997334045,0.06618236110500676,0.5166607563120307,0.9737012049475541,2.483703209281538,3.5158387320790263,58,-0.06987010354753194,4,-38.04719196763471,-24.58335129566678
167,0.03417150354576026,1.4650420259931531,0.06613459752951556,0.5071126143996265,0.9833649519430783,2.5680194356979915,3.333406610930256,57,-0.0680231184138238,4,-34.785295560637714,-25.683819347881286
168,0.034004872713659144,1.4626503225808625,0.06672957749233056,0.5001270226297803,0.9804272049845095,2.5639962914576637,3.506125924071501,57,-0.0684279429624374,4,-34.48973106293845,-24.632360778359313
169,0.10041044094669686,1.4807668379135326,0.06803259923551257,0.49625884499718376,0.9793735604571293,2.6247854241645885,3.4398939061413945,58,-0.0704290335732557,4,-48.077512225671484,-24.72204360681485
170,0.09724462473664937,1.4808640811154172,0.06429782527234211,0.4906773515190602,0.9956863432329807,2.5944358871108064,3.7222188135141976,58,-0.07081974522221213,4,-38.65747459971086,-24.06793598136631
171,0.07935341609459642,1.510121528329304,0.06907494668683756,0.4872427406689538,0.9583277470449187,2.638078838750755,4.158575299419301,58,-0.06577002624261491,4,-49.282425335646174,-23.78516000423602
172,0.07828687041564793,1.5004181579176956,0.06806168098401463,0.5025234162726498,0.996488287462383,2.62991273025358,3.7185747593258904,58,-0.06536371050713013,4,-47.895983779916094,-23.982881597093396
173,-5.0,1.4828054768171715,0.06831739633948448,0.4896052945675167,0.9923231137798038,2.6155122247896156,3.434067844934642,59,-0.06298411358025954,4,-48.35692093804375,-22.805325120242678
174,-5.0,1.481735387229727,0.06467193340832755,0.4952529614265864,0.9731797723522904,2.612725847621899,4.07551738188173,59,-0.06296374952762535,4,-39.78717671743375,-22.82752866649044
175,0.052993988733911604,1.479369690590361,0.06430390335465032,0.49270364196362026,0.9728395195192234,2.477128327169297,4.075709834851472,56,-0.07180022160054206,4,-40.17500531460047,-21.895698999171383
176,0.035040812849936376,1.5041424503760794,0.06427381575695826,0.48402439675438497,1.0029023445558867,2.5929818097904067,3.4605081933966932,57,-0.07076840536891947,4,-54.74631424034867,-24.736508851957776
177,0.0800191293385509,1.504367909457719,0.06528964506105947,0.4807354375399558,1.0063574675516702,2.658420718543143,3.439705711048774,58,-0.06896338497792598,4,-54.582256991407306,-21.47309946426525
178,0.14248033494449183,1.4690221049963499,0.06575418997281243,0.47701402600298326,0.9360479381416538,2.484257448661877,3.6958668224461246,58,-0.07028888615362706,4,-44.242415920011666,-27.170449285478753
179,0.04630169160461528,1.4437081181257634,0.0656689896337801,0.3102077252596772,0.8855583724200871,2.6778252834236556,3.803121994740342,58,-0.06994670722698998,4,-43.929142773353654,-27.41261615302801
180,0.10000761376193279,1.4418463281814426,0.0660783799665722,0.4784631931630751,0.942182160856396,2.483616318345084,3.8049417568773762,58,-0.0740652385750186,4,-44.274837037663474,-26.801070169767094
181,0.03382835910770842,1.4657054611703686,0.06729548021075667,0.4871935379946631,0.9427645067570442,2.4894282798949314,3.7068242706325236,57,-0.07404156169436786,4,-46.12548295361878,-26.87046962248345
182,0.040364082520749626,1.4666285993846204,0.06723636677630594,0.4726120996610199,0.9439784642987237,2.4869734326427535,3.7043609893773484,57,-0.07505136927770024,4,-45.65813877689626,-26.68788617523551
183,0.1653580030198585,1.4600308492410174,0.06800843570855791,0.46857963809160397,0.9518329107488135,2.4676544350265006,3.790182042865442,58,-0.07442693183551173,4,-42.327583024280806,-26.428803444189743
184,0.16557506831618335,1.4537301145820514,0.06611923416061725,0.47615954306319913,0.9569117380435946,2.467472511703581,3.6022186872428468,58,-0.06735618042426898,4,-42.598094119813695,-25.99782468335715
185,0.11704059574468087,1.4583273522896345,0.06938551716975656,0.4647511094151482,0.957241501838971,2.465833852933904,3.749467044605108,58,-0.07419778027424336,4,-42.36277916575272,-25.737107010282394
186,0.09826264699698871,1.443493085504112,0.06775502643639003,0.46505297175132315,0.9572196403919835,2.47551481838732,3.744982296885414,58,-0.07299827793287243,4,-42.85943405011904,-27.259170183974625
187,0.12080103591714758,1.4398446566753758,0.0685939368899981,0.4790562891913549,0.9588863412257883,2.468721023426196,3.7909455766261733,58,-0.07338113336724916,4,-42.449775261627515,-26.093996966203726
188,0.1097957092277044,1.5180657097680388,0.06935981527128118,0.4662094315701387,0.9616756223325098,2.4740145141917442,3.861574970403818,58,-0.07580473899460362,4,-42.53631031022455,-27.963053024138635
189,0.11733834103844465,1.4366877258996018,0.06969725336327372,0.4662347646429429,0.9555539421394172,2.469379483251934,3.8710413224216467,58,-0.07574345389214594,4,-42.685808881572264,-26.29148304564404
190,0.046588171186440694,1.4392513023314435,0.06991190825506396,0.46707788097571745,0.9528709860469128,2.4675800251237083,3.8554649867140354,57,-0.0754292919649453,4,-42.71594122014989,-28.62263258739297
191,0.0368325655157959,1.4371833629894841,0.0680442939954649,0.45885177931128823,0.9444123223163738,2.46072166859676,3.879371257493737,57,-0.07920249668960301,4,-44.343796146272524,-28.325992785129113
192,0.09729485347338052,1.4253328360096138,0.06912657075709742,0.45312928982624956,0.9653308310758368,2.4608533295690314,3.9094902968606307,58,-0.0793580639810268,4,-43.71614390372684,-26.20274987716885
193,0.15970742891125328,1.425948526349715,0.0690737385376933,0.477595672073318,0.9601805035229165,2.4777201321517897,3.783585486393495,58,-0.07369631110051268,4,-42.061245963214596,-27.47501629227358
194,0.11305326561109735,1.4156692546216625,0.06883465962161689,0.4648384084130938,0.9566004155635127,2.4802380929617995,3.8026848370720296,58,-0.07349906050008324,4,-41.496483213381396,-27.679095036603275
195,0.1576146033973853,1.5173285007038626,0.06950457590547172,0.4765782881398453,0.9621706210432215,2.4832706447802315,3.8049737496885436,58,-0.0759586618115153,4,-42.019354183128755,-27.821067477459167
196,0.07462952569593147,1.4093932577159636,0.06944345520783621,0.4745605675704237,0.963687182128858,2.7958118673961607,3.793128897624452,58,-0.07595564860123596,4,-41.71888536502344,-29.39181237226971
197,0.11472939874698437,1.4179687007305168,0.06973129539093613,0.4747714006917875,0.9569566342437256,2.4710404733971814,3.8145233762918505,58,-0.07806513828485427,4,-41.42853334525418,-29.276976249514956
198,0.045595699300124255,1.5170479216648125,0.0687464825400372,0.4700726882167377,0.9605614584290884,2.4691903568886784,3.8735703473043483,57,-0.07745064011696094,4,-41.83457280113985,-28.290783633607976
199,0.04600844221959152,1.4136433647903297,0.06869104684541202,0.4693033592535724,0.9591532536510468,2.4509317810796114,3.8735511330995838,57,-0.07816436968711821,4,-41.7458670866536,-28.01296740554242
200,0.07760634772119894,1.4254730330258711,0.06985525471528149,0.47831586278537747,0.9357851707389736,2.4513716578132105,3.820687300635941,58,-0.07553254457531669,4,-42.07517148686744,-30.826210875711148
201,0.0343302939548461,1.4247401519090894,0.06996400985210112,0.4769246288448788,1.2493659689867902,2.477072581048632,3.824323727261282,58,-0.08155324266210973,4,-42.84170238415035,-31.026202803331607
202,0.09280901715258864,1.4209286144601063,0.06925172833256828,0.46286429697580167,0.9681099183823867,2.4698817023005684,3.7649541282864023,58,-0.073085284033209,4,-43.40419896970376,-29.190534561680444
203,0.10920720659761879,1.5242009465409276,0.0688344497339988,0.4604356836459075,0.9512572084856182,2.46891923980751,3.766863922065013,58,-0.07370005968067819,4,-40.458350085793576,-27.608053531831835
204,0.09433085315077547,1.4039137145721032,0.06864482028522952,0.45533664702949694,0.9497532279883604,2.483145378560702,3.7582888226515223,58,-0.07409251566342166,4,-45.15631102386258,-29.827512722618124
205,0.11142830962434752,1.5245293283098045,0.06909656979434663,0.46366215983865006,0.9533158080817103,2.491337604999162,3.7623035248782357,58,-0.07431620802717064,4,-40.582064717723526,-27.42857521089512
206,0.04715362401562173,1.5198540814587425,0.06757740035177703,0.44750560518930904,0.9570732369669974,2.4920313359036337,3.9273363623426705,56,-0.07658177741149924,4,-40.58582753009324,-27.75481153134902
207,0.04963539234652088,1.513795017260784,0.06736095956560986,0.4715039505956785,0.974458586449206,2.490997998490155,3.9285283353326124,56,-0.0767494146605452,4,-41.12538913581245,-26.30645283227257
208,0.046166763427489044,1.5124308853071062,0.06658590673097117,0.47376366529002956,0.9762063692636286,2.438956134700543,3.8516471117913293,57,-0.0783461243735088,4,-41.33646899901957,-26.107080264024454
209,0.041006924912892394,1.4179902211155142,0.06647650460752509,0.465299945181583,1.1376013874943758,2.457810341712625,3.848958217281844,57,-0.07510809033906483,4,-42.63573814253828,-30.219490133533675
210,0.12020478207446643,1.4151028100254315,0.06928135583777059,0.48010948607881127,0.9374637782597226,2.456743027302134,3.7869878478086814,58,-0.08055144388957096,4,-42.719726938761504,-27.305200921565138
211,0.14104080182767997,1.527263701343558,0.0696101230112669,0.47595417541810237,0.9385131593576652,2.4826522009726313,3.78551299581164,58,-0.0810753126712086,4,-44.80177657229404,-27.09425251328303
213,-5.0,1.393252624638284,0.0684555722775054,0.48267505816354567,0.9357504954408453,2.4554515936361385,3.7939710754681553,64,-0.08045013776412638,4,-44.89289781709348,-26.925288224233707
212,0.1401805872562246,1.4165621439444687,0.06939140518913423,0.4778412080121759,0.938196568004477,2.4573295309439223,3.799089961548568,58,-0.08127045303986531,4,-44.67341196194749,-27.219583638528082
214,0.16930416355079858,1.4299278147972565,0.06940249792930561,0.476120595967952,0.9354772682354854,2.4810111411050872,3.752591789500173,58,-0.08007291509589445,4,-39.5029493271028,-25.716218677382297
215,0.13840040458866512,1.4124844785366213,0.06995741389688212,0.4754412825217861,0.9388178433164788,2.434409818662026,3.738889894955544,58,-0.08497560664124432,4,-43.87687988182957,-25.55875525152108
216,0.13866495910347718,1.4306752279134978,0.0698972405077197,0.47656167553313916,0.936943440598063,2.4402345377408285,3.73659660758057,58,-0.08173896271030842,4,-46.60931639174181,-25.726661633809318
217,-5.0,1.4321012369464248,0.0699726224755478,0.4764496652275379,0.936194587756836,2.451243434938058,3.7041389145374826,59,-0.08641146497749189,4,-46.5515325983296,-25.704398861473056
218,-5.0,1.430580957539922,0.06995131882359015,0.48498572530872613,0.9332688585526906,2.4380533262345105,3.7245266331027604,59,-0.08329652236074794,4,-46.4089338120839,-25.70786348906582
219,0.03159505760994871,1.4285936726777546,0.06817111897812507,0.5415079133323107,0.932482755608781,2.438161244162119,3.73528833757207,57,-0.0846696812968077,4,-46.037583281939966,-25.686599354734835
220,0.0312219504050606,1.4066707509772092,0.06835997306767705,0.48025755109937596,0.933485879509414,2.4335900460731614,3.7396978993051135,57,-0.08517628483304299,4,-45.08491660878621,-26.355029087228864
221,0.0972378361526339,1.4538843759873274,0.0692397405566015,0.4809553901806385,0.9437426489940809,2.4613152594378027,4.14629253755372,58,-0.08126097195067232,4,-44.02959984623688,-26.159743123517902
222,0.14150416798459006,1.41860190687502,0.06922571000538212,0.4752811290661599,0.9425080981564483,2.467569791677766,4.1893538812320505,58,-0.0815332812218954,4,-43.97124639241128,-26.816263416727303
223,0.1430195150191292,1.418026201259463,0.06944637085761701,0.47470129753669316,0.9462408131883919,2.4713515337772356,4.198001511890321,58,-0.08245896243049598,4,-43.41242478109962,-25.239640438281647
224,0.13894966005271334,1.4132117651509073,0.06939925653278814,0.4714341396785511,0.9436770341375916,2.4469646832789897,4.169906781548753,58,-0.08114109561205407,4,-47.367503311741984,-26.970747266730463
225,-5.0,1.4022107228067335,0.06755132533115431,0.4727655779730473,0.9437118232724788,2.448489791568275,4.179812845638373,59,-0.08235943778745315,4,-43.73278464569361,-26.851719071540053
226,-5.0,1.4107594612680643,0.06766581354908227,0.4729409673445749,0.9432292285788273,2.4469725088473226,4.196278805823619,59,-0.08798516170315145,4,-47.4513423442298,-26.91880893423736
227,0.19541190684606255,1.4115271212775704,0.06872098323673548,0.478331112066041,1.136687492431357,2.4422070075736926,4.285067020273112,58,-0.08686931563581406,4,-47.355678475465496,-25.20641828536789
228,0.17030751191858584,1.4159306680230537,0.06860248520625027,0.47901909839776846,1.1351797962703987,2.5001194273816636,4.296028469951015,58,-0.08044893525736188,4,-49.14604208996108,-25.097561855101528
229,0.03816583992231613,1.39997398909238,0.06837079394228121,0.48378851903377323,1.1366433085611596,2.426997815428152,4.291804330323116,57,-0.0866946853636068,4,-48.98856180358186,-25.058576028398406
230,0.034638635964658694,1.3869770522916685,0.06860384588347962,0.48348257184952537,1.1376067200543396,2.500371665434403,4.292190046998405,57,-0.08761791583088001,4,-46.93244125777839,-24.93163521427617
231,0.2368987394783822,1.3956017667511387,0.0689589420029359,0.4700432013442847,1.1160516620722412,2.501406475321802,4.267245564408209,58,-0.08451024186704172,4,-46.43364287255663,-24.885330266409103
232,0.2765136441764566,1.4270449339234297,0.06905505344216245,0.476787402560281,1.120894206471328,2.4819894396763655,4.211857728383543,58,-0.08341194192399617,4,-45.43646998186948,-25.240025825409752
233,0.23785926109742464,1.3997407493878566,0.06941545474638924,0.47004951055411376,1.1292560927613857,2.507664370832452,4.248433830846832,58,-0.08321528608524642,4,-49.92989770891387,-25.20837210781422
234,0.23592077347671378,1.4225567803099073,0.06923643586046539,0.47599105634875366,1.1181030671553092,2.5045276842317685,4.219766263126639,58,-0.0833800545865791,4,-45.86253346314666,-25.330862954192117
235,0.2378179463619003,1.3978694889983274,0.06912451868842528,0.47572777428221735,1.1201822031090354,2.506460519068701,4.252706252502072,58,-0.08365901836645641,4,-49.64227770301857,-24.817875577296356
236,0.2376339900304512,1.400081842392982,0.0692784489813318,0.47118590624025974,1.1247846338615277,2.5057457920474997,4.2686990489506025,58,-0.08384389851322702,4,-49.77412762221668,-25.210965493370804
237,-5.0,1.3945895689369445,0.06911364069580432,0.47020817199172255,1.1206367465960618,2.5038371603164045,4.259677466514247,59,-0.09337493167269946,4,-50.87188655362263,-25.359614171961454
238,-5.0,1.3979429064689648,0.06912177793895681,0.47592120361813517,1.1111657239417145,2.5059152206100053,4.3211307835352795,59,-0.08343005658552875,4,-50.13339810710935,-25.536532314114652
239,-5.0,1.397763090044768,0.06927587266309096,0.4760245709131207,1.1106060798633268,2.5142528352468396,4.321933610503312,59,-0.08381068230472231,4,-49.461916472169385,-25.22169448433591
240,0.2390346676221866,1.3800617951766019,0.06826313603978837,0.4767880136126898,1.114299222611978,2.5076568214471506,4.258780873123653,58,-0.08487233089732411,4,-48.89362269398631,-25.231705896006748
241,0.24320015644061538,1.4052888588306447,0.06816956165532191,0.4702364778190366,1.1193064385960128,2.494312135965465,4.219677426859433,58,-0.08215158616110523,4,-48.98467971588985,-26.711338109595022
242,0.23973094851553897,1.3766259220795884,0.06794591831364288,0.4727767192528206,1.1246424984437269,2.510456284509625,4.260622702333738,58,-0.08201991822545583,4,-48.5829015429178,-25.1432973347628
243,0.22853140269963135,1.379330971266293,0.06800358723082345,0.47024789751579915,1.1171268222657194,2.4953360139418335,4.256826334959432,58,-0.08178654021763054,4,-49.066557415447214,-26.671045228804083
244,0.23525390747967073,1.4057321906297982,0.06786860927119623,0.46872260776463537,1.1192820211739831,2.5080547573658727,4.256681018919473,58,-0.08241920313124868,4,-50.84101905908932,-26.832635683294722
245,0.04762039914651508,1.3797642793022533,0.06790590475974356,0.4694671999135924,1.1183677555478675,2.510477881784714,4.248697306036212,57,-0.08239596144190371,4,-48.964503000185005,-24.900751434615138
246,0.047734711945700906,1.374882424960622,0.06781946689803418,0.4689256381144508,1.1217464034568305,2.5093164335392015,4.251122689286335,57,-0.08563600815681043,4,-50.73113659686052,-24.98655468793439
247,0.229438681105986,1.3753949606781988,0.06707137714236838,0.4679906307544819,1.1012357530418941,2.4991250358347603,4.258155017163095,58,-0.08567457476519047,4,-51.74542739684495,-26.641849262517212
248,0.24353346331242878,1.3895310792099542,0.06705153808170898,0.47011590703518163,1.1006366993569903,2.491296943661019,4.282810762036233,58,-0.08394448930070297,4,-52.17712968189892,-26.397909921001677
249,0.2955564330752149,1.3897972080652266,0.0669803016324014,0.46057853759411177,1.1061957417858617,2.495539230488717,4.278146162582062,58,-0.08848560669716117,5,-52.64070697832082,-26.572114168778494
250,0.2289403613192493,1.3841126359328604,0.06697640927851338,0.45605482082414256,1.1015532614504202,2.4987331505159087,4.3421779388205675,58,-0.08847039593774389,4,-52.6145859511311,-26.298553579232795
251,0.35059338538779217,1.3836283059886312,0.06708002883680907,0.46895561104751915,1.1015167525093161,2.5001418171220817,4.288134560524919,59,-0.08848572878589187,5,-51.33367638715695,-24.32137067058543
253,0.41355479642326715,1.3852701696292729,0.0670476658300693,0.4577405402629451,1.1033878334026384,2.4977087779104807,4.289615200817168,59,-0.08724927031430159,5,-52.671164444231074,-24.231641041330683
252,0.07995886966160654,1.3821240740162137,0.06690956519257693,0.45863840718196214,1.098034036028995,2.498197377212723,4.30893946793804,57,-0.08873311749858355,4,-51.36805789970584,-26.270708805171513
254,0.35015154765927003,1.3853280547750657,0.06690420847135724,0.45483391399077666,1.1016876189045195,2.4993647943952344,4.337735501089134,59,-0.0924668127322487,5,-53.03401968495772,-24.227951932801776
255,0.3687635054455077,1.3715013080262903,0.0668461790025334,0.456665071392576,1.111522737062705,2.525919964651436,4.356001580810591,59,-0.0939903805240848,5,-53.04015534484522,-24.056825309179242
256,-5.0,1.3880539644899041,0.06685890742558985,0.4518613820779618,1.1017639509036636,2.5271114275101447,4.354487753359548,60,-0.09476172712444518,5,-52.98945451438936,-24.350464199480143
257,0.36674278813638556,1.3689661838280371,0.06755009105086626,0.45435929911161616,1.102719724996339,2.5185932987552206,4.344005302648629,59,-0.09628395750124963,5,-53.327202220657036,-24.250286273185882
258,0.3604344011487257,1.3572053024672552,0.06720725191341631,0.4596636963669646,1.1094472599729288,2.5123758823950753,4.279337821160139,59,-0.09227501768016909,5,-53.63860095934859,-24.542355093206556
259,-5.0,1.358720758743177,0.06720858947314037,0.4398554802430578,1.0910669470452694,2.5137223029593567,4.278590873843444,60,-0.0988336797584183,5,-55.70774498242471,-24.325598295279512
260,-5.0,1.3568412428518082,0.06714305243239424,0.43779147759502507,1.0909815240164242,2.515001394626891,4.2752376293090615,60,-0.09196252091744513,5,-55.71687542233195,-24.360551730307282
261,0.3696736505362256,1.3686520816286987,0.06658490108398188,0.4570542267509009,1.1075962167575293,2.528793751357231,4.34054267175205,59,-0.09084382038224413,5,-53.90501510924482,-24.571253414007302
262,0.36946956326363517,1.375354469311298,0.06649191422864939,0.4598334833025468,1.109540144992269,2.529380464104465,4.347416253133233,59,-0.09252672659728947,5,-53.591351690003485,-24.727215122126367
263,0.3683020974026911,1.369367457300217,0.06661302909103732,0.456330604355502,1.1074281421945094,2.5237089030011335,4.340094282963917,59,-0.09685748510886918,5,-53.688214986563175,-23.86517289462846
264,0.3699181744769584,1.3699926341855626,0.06665829067330387,0.45605766600858305,1.1085668283199446,2.529682870872916,4.334758231295657,59,-0.09576722197119913,5,-53.81128280112036,-23.814411614110814
265,0.36986431727750047,1.3699029909205125,0.06699057853785327,0.45858592492995576,1.1055174540305084,2.529342113021576,4.34035568548652,59,-0.09639480912703602,5,-53.87982522914669,-23.758899149857932
266,0.3685059056507821,1.3666579356774113,0.06684954876732001,0.4568697918539502,1.1085869135590363,2.523879411151341,4.349134044980584,59,-0.09312906497271486,5,-53.72367656468509,-24.064685519244435
267,-5.0,1.3692352748538996,0.0665625023933052,0.4482120462395031,1.1047457050418625,2.526451517638301,4.341902843194004,60,-0.09750296054604231,5,-53.929276023174296,-23.72981991482774
